name,type,start_time,duration,data,error,
Async Serial,data,3.05037214,8.25E-05,0x67,,
Async Serial,data,3.05045868,8.25E-05,0xD8,,
Async Serial,data,3.05054519,8.25E-05,0x71,,
Async Serial,data,3.05063172,8.25E-05,0xEA,,
Async Serial,data,3.05071823,8.25E-05,0x01,,
Async Serial,data,3.05080477,8.25E-05,0xFF,,
Async Serial,data,3.05089129,8.25E-05,0x01,,
Async Serial,data,3.05097782,8.25E-05,0x01,,
Async Serial,data,3.05106432,8.25E-05,0xFF,,
Async Serial,data,3.05115085,8.25E-05,0x7F,,
Async Serial,data,3.05123735,8.25E-05,0xC1,,
Async Serial,data,3.05132388,8.25E-05,0x25,,
Async Serial,data,3.05141039,8.25E-05,0x00,,
Async Serial,data,3.05149692,8.25E-05,0x00,,
Async Serial,data,3.05158342,8.25E-05,0x1E,,
Async Serial,data,3.05166995,8.25E-05,0x02,,
Async Serial,data,3.05175646,8.25E-05,0x01,,
Async Serial,data,3.05184298,8.25E-05,0x06,,
Async Serial,data,3.05192946,8.25E-05,0x1A,,
Async Serial,data,3.05201598,8.25E-05,0xFF,,
Async Serial,data,3.05210247,8.25E-05,0x4C,,
Async Serial,data,3.05218899,8.25E-05,0x00,,
Async Serial,data,3.05227549,8.25E-05,0x02,,
Async Serial,data,3.05236201,8.25E-05,0x15,,
Async Serial,data,3.0524485,8.25E-05,0xF7,,
Async Serial,data,3.05253502,8.25E-05,0x82,,
Async Serial,data,3.05262152,8.25E-05,0x6D,,
Async Serial,data,3.05270804,8.25E-05,0xA6,,
Async Serial,data,3.05279454,8.25E-05,0x4F,,
Async Serial,data,3.05288106,8.25E-05,0xA2,,
Async Serial,data,3.05296756,8.25E-05,0x4E,,
Async Serial,data,3.05305408,8.25E-05,0x98,,
Async Serial,data,3.05314058,8.25E-05,0x80,,
Async Serial,data,3.0532271,8.25E-05,0x24,,
Async Serial,data,3.05331361,8.25E-05,0xBC,,
Async Serial,data,3.05340015,8.25E-05,0x5B,,
Async Serial,data,3.05348665,8.25E-05,0x71,,
Async Serial,data,3.05357317,8.25E-05,0xE0,,
Async Serial,data,3.05365966,8.25E-05,0x89,,
Async Serial,data,3.0537462,8.25E-05,0x3E,,
Async Serial,data,3.0538327,8.25E-05,0xE6,,
Async Serial,data,3.05391924,8.25E-05,0xF4,,
Async Serial,data,3.05400574,8.25E-05,0x24,,
Async Serial,data,3.05409228,8.25E-05,0x28,,
Async Serial,data,3.05417879,8.25E-05,0xB3,,
Async Serial,data,3.05433502,8.25E-05,0xA0,,
Async Serial,data,3.05442154,8.25E-05,0x27,,
Async Serial,data,3.05450807,8.25E-05,0x05,,
Async Serial,data,3.05459458,8.25E-05,0x01,,
Async Serial,data,3.0546811,8.25E-05,0x00,,
Async Serial,data,3.05476761,8.25E-05,0xA8,,
Async Serial,data,3.05485414,8.25E-05,0x4A,,
Async Serial,data,3.05494066,8.25E-05,0xD3,,
Async Serial,data,3.05502719,8.25E-05,0xDC,,
Async Serial,data,3.0551137,8.25E-05,0xE0,,
Async Serial,data,3.05520023,8.25E-05,0xFC,,
Async Serial,data,3.05528674,8.25E-05,0x01,,
Async Serial,data,3.05537326,8.25E-05,0xFF,,
Async Serial,data,3.05545977,8.25E-05,0x01,,
Async Serial,data,3.0555463,8.25E-05,0x01,,
Async Serial,data,3.05563282,8.25E-05,0xFF,,
Async Serial,data,3.05571934,8.25E-05,0x7F,,
Async Serial,data,3.05580584,8.25E-05,0xBD,,
Async Serial,data,3.05589236,8.25E-05,0x25,,
Async Serial,data,3.05597884,8.25E-05,0x00,,
Async Serial,data,3.05606536,8.25E-05,0x00,,
Async Serial,data,3.05615186,8.25E-05,0x15,,
Async Serial,data,3.05623838,8.25E-05,0x02,,
Async Serial,data,3.05632487,8.25E-05,0x01,,
Async Serial,data,3.05641139,8.25E-05,0x06,,
Async Serial,data,3.05649789,8.25E-05,0x11,,
Async Serial,data,3.0565844,8.25E-05,0x16,,
Async Serial,data,3.0566709,8.25E-05,0x6A,,
Async Serial,data,3.05675742,8.25E-05,0xFE,,
Async Serial,data,3.0568439,8.25E-05,0x02,,
Async Serial,data,3.05693042,8.25E-05,0x80,,
Async Serial,data,3.05701693,8.25E-05,0x00,,
Async Serial,data,3.05710344,8.25E-05,0x01,,
Async Serial,data,3.05718994,8.25E-05,0x64,,
Async Serial,data,3.05727648,8.25E-05,0xF4,,
Async Serial,data,3.05736298,8.25E-05,0x36,,
Async Serial,data,3.05744951,8.25E-05,0x30,,
Async Serial,data,3.05753602,8.25E-05,0x70,,
Async Serial,data,3.05762256,8.25E-05,0x45,,
Async Serial,data,3.05770905,8.25E-05,0x30,,
Async Serial,data,3.05779558,8.25E-05,0x30,,
Async Serial,data,3.05788209,8.25E-05,0x32,,
Async Serial,data,3.0579686,8.25E-05,0x48,,
Async Serial,data,3.05813205,8.25E-05,0xA0,,
Async Serial,data,3.05821855,8.25E-05,0x30,,
Async Serial,data,3.05830507,8.25E-05,0x05,,
Async Serial,data,3.05839156,8.25E-05,0x01,,
Async Serial,data,3.05847809,8.25E-05,0x03,,
Async Serial,data,3.05856458,8.25E-05,0xB5,,
Async Serial,data,3.0586511,8.25E-05,0x47,,
Async Serial,data,3.05873759,8.25E-05,0x13,,
Async Serial,data,3.0588241,8.25E-05,0xC4,,
Async Serial,data,3.05891058,8.25E-05,0x0D,,
Async Serial,data,3.0589971,8.25E-05,0xF1,,
Async Serial,data,3.0590836,8.25E-05,0x01,,
Async Serial,data,3.05917012,8.25E-05,0xFF,,
Async Serial,data,3.05925662,8.25E-05,0x01,,
Async Serial,data,3.05934314,8.25E-05,0x01,,
Async Serial,data,3.05942963,8.25E-05,0xFF,,
Async Serial,data,3.05951616,8.25E-05,0x7F,,
Async Serial,data,3.05960266,8.25E-05,0xB6,,
Async Serial,data,3.05968919,8.25E-05,0x25,,
Async Serial,data,3.05977569,8.25E-05,0x00,,
Async Serial,data,3.05986222,8.25E-05,0x00,,
Async Serial,data,3.05994872,8.25E-05,0x1E,,
Async Serial,data,3.06003525,8.25E-05,0x02,,
Async Serial,data,3.06012176,8.25E-05,0x01,,
Async Serial,data,3.0602083,8.25E-05,0x06,,
Async Serial,data,3.0602948,8.25E-05,0x1A,,
Async Serial,data,3.06038134,8.25E-05,0xFF,,
Async Serial,data,3.06046785,8.25E-05,0x4C,,
Async Serial,data,3.06055438,8.25E-05,0x00,,
Async Serial,data,3.06064089,8.25E-05,0x02,,
Async Serial,data,3.06072742,8.25E-05,0x15,,
Async Serial,data,3.06081392,8.25E-05,0xF7,,
Async Serial,data,3.06090044,8.25E-05,0x82,,
Async Serial,data,3.06098694,8.25E-05,0x6D,,
Async Serial,data,3.06107346,8.25E-05,0xA6,,
Async Serial,data,3.06115997,8.25E-05,0x4F,,
Async Serial,data,3.06124651,8.25E-05,0xA2,,
Async Serial,data,3.06133303,8.25E-05,0x4E,,
Async Serial,data,3.06141957,8.25E-05,0x98,,
Async Serial,data,3.06150609,8.25E-05,0x80,,
Async Serial,data,3.06159263,8.25E-05,0x24,,
Async Serial,data,3.06167914,8.25E-05,0xBC,,
Async Serial,data,3.06176569,8.25E-05,0x5B,,
Async Serial,data,3.06185221,8.25E-05,0x71,,
Async Serial,data,3.06193876,8.25E-05,0xE0,,
Async Serial,data,3.06202528,8.25E-05,0x89,,
Async Serial,data,3.06211182,8.25E-05,0x3E,,
Async Serial,data,3.06219834,8.25E-05,0x3E,,
Async Serial,data,3.06228488,8.25E-05,0x80,,
Async Serial,data,3.06237139,8.25E-05,0x4F,,
Async Serial,data,3.0624579,8.25E-05,0xB4,,
Async Serial,data,3.06254439,8.25E-05,0xB3,,
Async Serial,data,3.06276714,8.25E-05,0xA0,,
Async Serial,data,3.06285365,8.25E-05,0x21,,
Async Serial,data,3.06294017,8.25E-05,0x05,,
Async Serial,data,3.06302668,8.25E-05,0x01,,
Async Serial,data,3.06311321,8.25E-05,0x03,,
Async Serial,data,3.0631997,8.25E-05,0x48,,
Async Serial,data,3.06328622,8.25E-05,0xAE,,
Async Serial,data,3.06337272,8.25E-05,0xF1,,
Async Serial,data,3.06345925,8.25E-05,0x5C,,
Async Serial,data,3.06354575,8.25E-05,0x5D,,
Async Serial,data,3.0636323,8.25E-05,0x13,,
Async Serial,data,3.06371881,8.25E-05,0x01,,
Async Serial,data,3.06380534,8.25E-05,0xFF,,
Async Serial,data,3.06389186,8.25E-05,0x01,,
Async Serial,data,3.06397839,8.25E-05,0x01,,
Async Serial,data,3.0640649,8.25E-05,0xFF,,
Async Serial,data,3.06415144,8.25E-05,0x7F,,
Async Serial,data,3.06423796,8.25E-05,0xDD,,
Async Serial,data,3.0643245,8.25E-05,0x26,,
Async Serial,data,3.06441101,8.25E-05,0x00,,
Async Serial,data,3.06449754,8.25E-05,0x00,,
Async Serial,data,3.06458405,8.25E-05,0x0F,,
Async Serial,data,3.06467058,8.25E-05,0x02,,
Async Serial,data,3.0647571,8.25E-05,0x01,,
Async Serial,data,3.06484363,8.25E-05,0x1A,,
Async Serial,data,3.06493013,8.25E-05,0x0B,,
Async Serial,data,3.06501665,8.25E-05,0xFF,,
Async Serial,data,3.06510314,8.25E-05,0x4C,,
Async Serial,data,3.06518966,8.25E-05,0x00,,
Async Serial,data,3.06527615,8.25E-05,0x09,,
Async Serial,data,3.06536268,8.25E-05,0x06,,
Async Serial,data,3.06544918,8.25E-05,0x03,,
Async Serial,data,3.06553569,8.25E-05,0x97,,
Async Serial,data,3.06562219,8.25E-05,0x0A,,
Async Serial,data,3.06570871,8.25E-05,0x9B,,
Async Serial,data,3.0657952,8.25E-05,0xD0,,
Async Serial,data,3.06588172,8.25E-05,0x5D,,
Async Serial,data,3.06612341,8.25E-05,0xA0,,
Async Serial,data,3.0662099,8.25E-05,0x30,,
Async Serial,data,3.06629642,8.25E-05,0x05,,
Async Serial,data,3.06638292,8.25E-05,0x01,,
Async Serial,data,3.06646944,8.25E-05,0x03,,
Async Serial,data,3.06655593,8.25E-05,0x6A,,
Async Serial,data,3.06664245,8.25E-05,0xCA,,
Async Serial,data,3.06672894,8.25E-05,0x50,,
Async Serial,data,3.06681545,8.25E-05,0xBF,,
Async Serial,data,3.06690194,8.25E-05,0x58,,
Async Serial,data,3.06698846,8.25E-05,0xDC,,
Async Serial,data,3.06707494,8.25E-05,0x01,,
Async Serial,data,3.06716146,8.25E-05,0xFF,,
Async Serial,data,3.06724796,8.25E-05,0x01,,
Async Serial,data,3.06733447,8.25E-05,0x01,,
Async Serial,data,3.06742096,8.25E-05,0xFF,,
Async Serial,data,3.06750747,8.25E-05,0x7F,,
Async Serial,data,3.06759397,8.25E-05,0xBE,,
Async Serial,data,3.06768048,8.25E-05,0x26,,
Async Serial,data,3.06776696,8.25E-05,0x00,,
Async Serial,data,3.06785348,8.25E-05,0x00,,
Async Serial,data,3.06793998,8.25E-05,0x1E,,
Async Serial,data,3.0680265,8.25E-05,0x02,,
Async Serial,data,3.06811302,8.25E-05,0x01,,
Async Serial,data,3.06819955,8.25E-05,0x06,,
Async Serial,data,3.06828606,8.25E-05,0x1A,,
Async Serial,data,3.06837259,8.25E-05,0xFF,,
Async Serial,data,3.0684591,8.25E-05,0x4C,,
Async Serial,data,3.06854563,8.25E-05,0x00,,
Async Serial,data,3.06863214,8.25E-05,0x02,,
Async Serial,data,3.06871867,8.25E-05,0x15,,
Async Serial,data,3.06880518,8.25E-05,0x11,,
Async Serial,data,3.0688917,8.25E-05,0x11,,
Async Serial,data,3.06897821,8.25E-05,0x11,,
Async Serial,data,3.06906473,8.25E-05,0x11,,
Async Serial,data,3.06915122,8.25E-05,0x11,,
Async Serial,data,3.06923775,8.25E-05,0x11,,
Async Serial,data,3.06932425,8.25E-05,0x11,,
Async Serial,data,3.06941077,8.25E-05,0x11,,
Async Serial,data,3.06949726,8.25E-05,0x11,,
Async Serial,data,3.06958378,8.25E-05,0x11,,
Async Serial,data,3.06967026,8.25E-05,0x11,,
Async Serial,data,3.06975679,8.25E-05,0x11,,
Async Serial,data,3.06984329,8.25E-05,0x11,,
Async Serial,data,3.06992982,8.25E-05,0x11,,
Async Serial,data,3.07001631,8.25E-05,0x11,,
Async Serial,data,3.07010284,8.25E-05,0x11,,
Async Serial,data,3.07018934,8.25E-05,0x2B,,
Async Serial,data,3.07027586,8.25E-05,0x67,,
Async Serial,data,3.07036235,8.25E-05,0x00,,
Async Serial,data,3.07044887,8.25E-05,0x21,,
Async Serial,data,3.07053535,8.25E-05,0xBB,,
Async Serial,data,3.07070252,8.25E-05,0xA0,,
Async Serial,data,3.07078901,8.25E-05,0x26,,
Async Serial,data,3.07087552,8.25E-05,0x05,,
Async Serial,data,3.070962,8.25E-05,0x01,,
Async Serial,data,3.0710485,8.25E-05,0x00,,
Async Serial,data,3.07113501,8.25E-05,0xD2,,
Async Serial,data,3.07122152,8.25E-05,0x6D,,
Async Serial,data,3.07130802,8.25E-05,0xDB,,
Async Serial,data,3.07139454,8.25E-05,0x3C,,
Async Serial,data,3.07148105,8.25E-05,0x6C,,
Async Serial,data,3.07156757,8.25E-05,0xED,,
Async Serial,data,3.07165407,8.25E-05,0x01,,
Async Serial,data,3.07174059,8.25E-05,0xFF,,
Async Serial,data,3.07182709,8.25E-05,0x01,,
Async Serial,data,3.07191362,8.25E-05,0x01,,
Async Serial,data,3.07200012,8.25E-05,0xFF,,
Async Serial,data,3.07208664,8.25E-05,0x7F,,
Async Serial,data,3.07217314,8.25E-05,0xB5,,
Async Serial,data,3.07225966,8.25E-05,0x26,,
Async Serial,data,3.07234616,8.25E-05,0x00,,
Async Serial,data,3.07243267,8.25E-05,0x00,,
Async Serial,data,3.07251918,8.25E-05,0x14,,
Async Serial,data,3.07260569,8.25E-05,0x02,,
Async Serial,data,3.07269218,8.25E-05,0x01,,
Async Serial,data,3.0727787,8.25E-05,0x06,,
Async Serial,data,3.0728652,8.25E-05,0x10,,
Async Serial,data,3.07295172,8.25E-05,0x16,,
Async Serial,data,3.07303822,8.25E-05,0x6A,,
Async Serial,data,3.07312474,8.25E-05,0xFE,,
Async Serial,data,3.07321125,8.25E-05,0x03,,
Async Serial,data,3.07329778,8.25E-05,0x04,,
Async Serial,data,3.07338428,8.25E-05,0x16,,
Async Serial,data,3.0734708,8.25E-05,0xA3,,
Async Serial,data,3.07355729,8.25E-05,0xC2,,
Async Serial,data,3.07364382,8.25E-05,0x17,,
Async Serial,data,3.07373031,8.25E-05,0x03,,
Async Serial,data,3.07381682,8.25E-05,0x18,,
Async Serial,data,3.07390331,8.25E-05,0xC2,,
Async Serial,data,3.07398984,8.25E-05,0x17,,
Async Serial,data,3.07407633,8.25E-05,0x02,,
Async Serial,data,3.07416285,8.25E-05,0x0C,,
Async Serial,data,3.07424934,8.25E-05,0x5A,,
Async Serial,data,3.07441183,8.25E-05,0xA0,,
Async Serial,data,3.07449834,8.25E-05,0x30,,
Async Serial,data,3.07458485,8.25E-05,0x05,,
Async Serial,data,3.07467134,8.25E-05,0x01,,
Async Serial,data,3.07475786,8.25E-05,0x03,,
Async Serial,data,3.07484435,8.25E-05,0x4F,,
Async Serial,data,3.07493088,8.25E-05,0xC3,,
Async Serial,data,3.07501737,8.25E-05,0x96,,
Async Serial,data,3.07510388,8.25E-05,0x8E,,
Async Serial,data,3.07519037,8.25E-05,0x62,,
Async Serial,data,3.07527688,8.25E-05,0xED,,
Async Serial,data,3.07536337,8.25E-05,0x01,,
Async Serial,data,3.07544988,8.25E-05,0xFF,,
Async Serial,data,3.07553637,8.25E-05,0x01,,
Async Serial,data,3.07562287,8.25E-05,0x01,,
Async Serial,data,3.07570936,8.25E-05,0xFF,,
Async Serial,data,3.07579587,8.25E-05,0x7F,,
Async Serial,data,3.07588235,8.25E-05,0xAB,,
Async Serial,data,3.07596886,8.25E-05,0x27,,
Async Serial,data,3.07605534,8.25E-05,0x00,,
Async Serial,data,3.07614186,8.25E-05,0x00,,
Async Serial,data,3.07622833,8.25E-05,0x1E,,
Async Serial,data,3.07631483,8.25E-05,0x02,,
Async Serial,data,3.07640132,8.25E-05,0x01,,
Async Serial,data,3.07648784,8.25E-05,0x06,,
Async Serial,data,3.07657434,8.25E-05,0x1A,,
Async Serial,data,3.07666084,8.25E-05,0xFF,,
Async Serial,data,3.07674733,8.25E-05,0x4C,,
Async Serial,data,3.07683385,8.25E-05,0x00,,
Async Serial,data,3.07692034,8.25E-05,0x02,,
Async Serial,data,3.07700686,8.25E-05,0x15,,
Async Serial,data,3.07709334,8.25E-05,0xF7,,
Async Serial,data,3.07717987,8.25E-05,0x82,,
Async Serial,data,3.07726637,8.25E-05,0x6D,,
Async Serial,data,3.07735289,8.25E-05,0xA6,,
Async Serial,data,3.07743938,8.25E-05,0x4F,,
Async Serial,data,3.0775259,8.25E-05,0xA2,,
Async Serial,data,3.07761239,8.25E-05,0x4E,,
Async Serial,data,3.07769891,8.25E-05,0x98,,
Async Serial,data,3.0777854,8.25E-05,0x80,,
Async Serial,data,3.07787193,8.25E-05,0x24,,
Async Serial,data,3.07795842,8.25E-05,0xBC,,
Async Serial,data,3.07804494,8.25E-05,0x5B,,
Async Serial,data,3.07813143,8.25E-05,0x71,,
Async Serial,data,3.07821795,8.25E-05,0xE0,,
Async Serial,data,3.07830445,8.25E-05,0x89,,
Async Serial,data,3.07839097,8.25E-05,0x3E,,
Async Serial,data,3.07847746,8.25E-05,0x03,,
Async Serial,data,3.07856398,8.25E-05,0xAC,,
Async Serial,data,3.07865048,8.25E-05,0x00,,
Async Serial,data,3.07873699,8.25E-05,0x6F,,
Async Serial,data,3.0788235,8.25E-05,0xC5,,
Async Serial,data,3.07897846,8.25E-05,0xA0,,
Async Serial,data,3.07906495,8.25E-05,0x27,,
Async Serial,data,3.07915148,8.25E-05,0x05,,
Async Serial,data,3.07923798,8.25E-05,0x01,,
Async Serial,data,3.0793245,8.25E-05,0x00,,
Async Serial,data,3.07941101,8.25E-05,0x03,,
Async Serial,data,3.07949753,8.25E-05,0x37,,
Async Serial,data,3.07958403,8.25E-05,0x7B,,
Async Serial,data,3.07967056,8.25E-05,0xD2,,
Async Serial,data,3.07975706,8.25E-05,0x33,,
Async Serial,data,3.07984358,8.25E-05,0xEB,,
Async Serial,data,3.07993007,8.25E-05,0x01,,
Async Serial,data,3.08001659,8.25E-05,0xFF,,
Async Serial,data,3.08010309,8.25E-05,0x01,,
Async Serial,data,3.08018962,8.25E-05,0x01,,
Async Serial,data,3.08027611,8.25E-05,0xFF,,
Async Serial,data,3.08036264,8.25E-05,0x7F,,
Async Serial,data,3.08044914,8.25E-05,0xB0,,
Async Serial,data,3.08053565,8.25E-05,0x27,,
Async Serial,data,3.08062214,8.25E-05,0x00,,
Async Serial,data,3.08070866,8.25E-05,0x00,,
Async Serial,data,3.08079515,8.25E-05,0x15,,
Async Serial,data,3.08088167,8.25E-05,0x02,,
Async Serial,data,3.08096816,8.25E-05,0x01,,
Async Serial,data,3.08105468,8.25E-05,0x06,,
Async Serial,data,3.08114118,8.25E-05,0x11,,
Async Serial,data,3.0812277,8.25E-05,0x16,,
Async Serial,data,3.08131419,8.25E-05,0x6A,,
Async Serial,data,3.08140071,8.25E-05,0xFE,,
Async Serial,data,3.08148721,8.25E-05,0x02,,
Async Serial,data,3.08157374,8.25E-05,0x80,,
Async Serial,data,3.08166023,8.25E-05,0x01,,
Async Serial,data,3.08174676,8.25E-05,0x00,,
Async Serial,data,3.08183326,8.25E-05,0x64,,
Async Serial,data,3.08191979,8.25E-05,0x00,,
Async Serial,data,3.0820063,8.25E-05,0x39,,
Async Serial,data,3.08209282,8.25E-05,0x31,,
Async Serial,data,3.08217932,8.25E-05,0x58,,
Async Serial,data,3.08226584,8.25E-05,0x77,,
Async Serial,data,3.08235234,8.25E-05,0x30,,
Async Serial,data,3.08243885,8.25E-05,0x30,,
Async Serial,data,3.08252534,8.25E-05,0x30,,
Async Serial,data,3.08261186,8.25E-05,0x45,,
Async Serial,data,3.08276902,8.25E-05,0xA0,,
Async Serial,data,3.08285552,8.25E-05,0x30,,
Async Serial,data,3.08294204,8.25E-05,0x05,,
Async Serial,data,3.08302853,8.25E-05,0x01,,
Async Serial,data,3.08311504,8.25E-05,0x03,,
Async Serial,data,3.08320153,8.25E-05,0xAF,,
Async Serial,data,3.08328805,8.25E-05,0x1D,,
Async Serial,data,3.08337453,8.25E-05,0xFD,,
Async Serial,data,3.08346103,8.25E-05,0xB4,,
Async Serial,data,3.08354752,8.25E-05,0x85,,
Async Serial,data,3.08363403,8.25E-05,0xC5,,
Async Serial,data,3.08372052,8.25E-05,0x01,,
Async Serial,data,3.08380704,8.25E-05,0xFF,,
Async Serial,data,3.08389353,8.25E-05,0x01,,
Async Serial,data,3.08398005,8.25E-05,0x01,,
Async Serial,data,3.08406653,8.25E-05,0xFF,,
Async Serial,data,3.08415305,8.25E-05,0x7F,,
Async Serial,data,3.08423954,8.25E-05,0xBC,,
Async Serial,data,3.08432606,8.25E-05,0x25,,
Async Serial,data,3.08441255,8.25E-05,0x00,,
Async Serial,data,3.08449907,8.25E-05,0x00,,
Async Serial,data,3.08458557,8.25E-05,0x1E,,
Async Serial,data,3.08467208,8.25E-05,0x02,,
Async Serial,data,3.08475858,8.25E-05,0x01,,
Async Serial,data,3.08484511,8.25E-05,0x06,,
Async Serial,data,3.08493162,8.25E-05,0x1A,,
Async Serial,data,3.08501814,8.25E-05,0xFF,,
Async Serial,data,3.08510465,8.25E-05,0x4C,,
Async Serial,data,3.08519117,8.25E-05,0x00,,
Async Serial,data,3.08527767,8.25E-05,0x02,,
Async Serial,data,3.0853642,8.25E-05,0x15,,
Async Serial,data,3.0854507,8.25E-05,0xF7,,
Async Serial,data,3.08553722,8.25E-05,0x82,,
Async Serial,data,3.08562373,8.25E-05,0x6D,,
Async Serial,data,3.08571025,8.25E-05,0xA6,,
Async Serial,data,3.08579674,8.25E-05,0x4F,,
Async Serial,data,3.08588326,8.25E-05,0xA2,,
Async Serial,data,3.08596974,8.25E-05,0x4E,,
Async Serial,data,3.08605626,8.25E-05,0x98,,
Async Serial,data,3.08614274,8.25E-05,0x80,,
Async Serial,data,3.08622926,8.25E-05,0x24,,
Async Serial,data,3.08631575,8.25E-05,0xBC,,
Async Serial,data,3.08640227,8.25E-05,0x5B,,
Async Serial,data,3.08648878,8.25E-05,0x71,,
Async Serial,data,3.0865753,8.25E-05,0xE0,,
Async Serial,data,3.08666181,8.25E-05,0x89,,
Async Serial,data,3.08674833,8.25E-05,0x3E,,
Async Serial,data,3.08683482,8.25E-05,0xC1,,
Async Serial,data,3.08692135,8.25E-05,0x74,,
Async Serial,data,3.08700786,8.25E-05,0xC8,,
Async Serial,data,3.08709438,8.25E-05,0x01,,
Async Serial,data,3.08718089,8.25E-05,0xB3,,
Async Serial,data,3.08741834,8.25E-05,0xA0,,
Async Serial,data,3.08750484,8.25E-05,0x2D,,
Async Serial,data,3.08759138,8.25E-05,0x05,,
Async Serial,data,3.08767787,8.25E-05,0x01,,
Async Serial,data,3.08776441,8.25E-05,0x00,,
Async Serial,data,3.08785091,8.25E-05,0x3B,,
Async Serial,data,3.08793744,8.25E-05,0xAE,,
Async Serial,data,3.08802395,8.25E-05,0x76,,
Async Serial,data,3.08811048,8.25E-05,0x99,,
Async Serial,data,3.08819699,8.25E-05,0x91,,
Async Serial,data,3.08828354,8.25E-05,0xD8,,
Async Serial,data,3.08837005,8.25E-05,0x01,,
Async Serial,data,3.08845659,8.25E-05,0xFF,,
Async Serial,data,3.08854311,8.25E-05,0x01,,
Async Serial,data,3.08862966,8.25E-05,0x01,,
Async Serial,data,3.08871617,8.25E-05,0xFF,,
Async Serial,data,3.08880272,8.25E-05,0x7F,,
Async Serial,data,3.08888924,8.25E-05,0xC1,,
Async Serial,data,3.08897578,8.25E-05,0x25,,
Async Serial,data,3.0890623,8.25E-05,0x00,,
Async Serial,data,3.08914885,8.25E-05,0x00,,
Async Serial,data,3.08923536,8.25E-05,0x1B,,
Async Serial,data,3.0893219,8.25E-05,0x02,,
Async Serial,data,3.08940842,8.25E-05,0x01,,
Async Serial,data,3.08949497,8.25E-05,0x06,,
Async Serial,data,3.08958149,8.25E-05,0x11,,
Async Serial,data,3.08966802,8.25E-05,0x07,,
Async Serial,data,3.08975454,8.25E-05,0x23,,
Async Serial,data,3.08984107,8.25E-05,0xD1,,
Async Serial,data,3.08992758,8.25E-05,0xBC,,
Async Serial,data,3.0900141,8.25E-05,0xEA,,
Async Serial,data,3.09010061,8.25E-05,0x5F,,
Async Serial,data,3.09018714,8.25E-05,0x78,,
Async Serial,data,3.09027365,8.25E-05,0x23,,
Async Serial,data,3.09036018,8.25E-05,0x15,,
Async Serial,data,3.09044669,8.25E-05,0xDE,,
Async Serial,data,3.09053323,8.25E-05,0xEF,,
Async Serial,data,3.09061975,8.25E-05,0x12,,
Async Serial,data,3.0907063,8.25E-05,0x12,,
Async Serial,data,3.09079282,8.25E-05,0x01,,
Async Serial,data,3.09087936,8.25E-05,0x00,,
Async Serial,data,3.09096589,8.25E-05,0x00,,
Async Serial,data,3.09105242,8.25E-05,0x00,,
Async Serial,data,3.09113894,8.25E-05,0x05,,
Async Serial,data,3.09122549,8.25E-05,0x08,,
Async Serial,data,3.09131201,8.25E-05,0x43,,
Async Serial,data,3.09139855,8.25E-05,0x33,,
Async Serial,data,3.09148508,8.25E-05,0x69,,
Async Serial,data,3.09157162,8.25E-05,0x42,,
Async Serial,data,3.09173722,8.25E-05,0xA0,,
Async Serial,data,3.09182374,8.25E-05,0x30,,
Async Serial,data,3.09191027,8.25E-05,0x05,,
Async Serial,data,3.0919968,8.25E-05,0x01,,
Async Serial,data,3.09208334,8.25E-05,0x03,,
Async Serial,data,3.09216985,8.25E-05,0x4E,,
Async Serial,data,3.09225638,8.25E-05,0x54,,
Async Serial,data,3.09234288,8.25E-05,0x79,,
Async Serial,data,3.09242941,8.25E-05,0x73,,
Async Serial,data,3.0925159,8.25E-05,0xA7,,
Async Serial,data,3.09260243,8.25E-05,0xDA,,
Async Serial,data,3.09268893,8.25E-05,0x01,,
Async Serial,data,3.09277546,8.25E-05,0xFF,,
Async Serial,data,3.09286196,8.25E-05,0x01,,
Async Serial,data,3.09294848,8.25E-05,0x01,,
Async Serial,data,3.09303498,8.25E-05,0xFF,,
Async Serial,data,3.0931215,8.25E-05,0x7F,,
Async Serial,data,3.09320802,8.25E-05,0xBB,,
Async Serial,data,3.09329454,8.25E-05,0x25,,
Async Serial,data,3.09338104,8.25E-05,0x00,,
Async Serial,data,3.09346756,8.25E-05,0x00,,
Async Serial,data,3.09355406,8.25E-05,0x1E,,
Async Serial,data,3.09364059,8.25E-05,0x02,,
Async Serial,data,3.0937271,8.25E-05,0x01,,
Async Serial,data,3.09381362,8.25E-05,0x06,,
Async Serial,data,3.09390012,8.25E-05,0x1A,,
Async Serial,data,3.09398664,8.25E-05,0x16,,
Async Serial,data,3.09407314,8.25E-05,0x6A,,
Async Serial,data,3.09415965,8.25E-05,0xFE,,
Async Serial,data,3.09424614,8.25E-05,0x08,,
Async Serial,data,3.09433266,8.25E-05,0x00,,
Async Serial,data,3.09441917,8.25E-05,0x02,,
Async Serial,data,3.0945057,8.25E-05,0x00,,
Async Serial,data,3.09459221,8.25E-05,0x00,,
Async Serial,data,3.09467874,8.25E-05,0x00,,
Async Serial,data,3.09476523,8.25E-05,0x00,,
Async Serial,data,3.09485175,8.25E-05,0x00,,
Async Serial,data,3.09493826,8.25E-05,0x00,,
Async Serial,data,3.09502477,8.25E-05,0x00,,
Async Serial,data,3.09511126,8.25E-05,0x00,,
Async Serial,data,3.09519778,8.25E-05,0x00,,
Async Serial,data,3.09528427,8.25E-05,0x00,,
Async Serial,data,3.09537079,8.25E-05,0x00,,
